date,MA,V,zscore,signal,pos_y,pos_x,equity,ret
2022-04-01,356.0107727050781,219.9971160888672,-1.5874639826186268,1,120.11343017674979,-207.32063990799605,107203.12499102311,-0.0014029941627939913
2022-04-04,358.886474609375,221.33834838867188,-1.472790724809306,1,120.11343017674979,-207.32063990799605,107270.47027225325,0.000628202594241456
2022-04-05,355.3750305175781,219.7346954345703,-1.532817456851288,1,120.11343017674979,-207.32063990799605,107181.16903414833,-0.00083248668415703
2022-04-06,345.81866455078125,212.8537139892578,-1.1982440759273116,1,120.11343017674979,-207.32063990799605,107459.89061428924,0.002600471544139449
2022-04-07,342.3806457519531,210.07411193847656,-0.999434631233308,1,120.11343017674979,-207.32063990799605,107623.20725920741,0.0015197916542124545
2022-04-08,345.0448913574219,210.8808135986328,-0.8247431682166307,1,120.11343017674979,-207.32063990799605,107775.97303331512,0.0014194501167372753
2022-04-11,340.245361328125,208.7134552001953,-0.963855833019248,1,120.11343017674979,-207.32063990799605,107648.82314833402,-0.0011797609560137978
2022-04-12,338.70751953125,205.45762634277344,-0.4266823196696218,0,0.0,0.0,108122.45243148084,0.004399762759079939
2022-04-13,347.8559875488281,207.27508544921875,0.37002450729970554,0,0.0,0.0,108122.45243148084,0.0
2022-04-14,350.4809875488281,206.80857849121097,0.8141923203122045,0,0.0,0.0,108122.45243148084,0.0
2022-04-18,349.4819641113281,207.17787170410156,0.584733525005886,0,0.0,0.0,108122.45243148084,0.0
2022-04-19,356.4069519042969,209.6367645263672,0.9224397186517465,0,0.0,0.0,108122.45243148084,0.0
2022-04-20,357.7978210449219,211.6680450439453,0.6279800408673686,0,0.0,0.0,108122.45243148084,0.0
2022-04-21,356.9652404785156,210.36569213867188,0.7994756507193482,0,0.0,0.0,108122.45243148084,0.0
2022-04-22,343.9772644042969,202.3184051513672,0.8998831840111342,0,0.0,0.0,108122.45243148084,0.0
2022-04-25,347.3271179199219,204.04837036132812,0.926988070265665,0,0.0,0.0,108122.45243148084,0.0
2022-04-26,337.0522155761719,195.4471893310547,1.4892126498045575,0,0.0,0.0,108122.45243148084,0.0
2022-04-27,354.1541442871094,208.09144592285156,0.8570488691441441,0,0.0,0.0,108122.45243148084,0.0
2022-04-28,371.0600280761719,214.45733642578125,1.5825166671248332,0,0.0,0.0,108122.45243148084,0.0
2022-04-29,355.927001953125,207.13900756835935,1.2338413488510438,0,0.0,0.0,108122.45243148084,0.0
2022-05-02,351.676025390625,205.583984375,1.0106770080973688,0,0.0,0.0,108122.45243148084,0.0
2022-05-03,350.45166015625,202.69747924804688,1.452789801716846,0,0.0,0.0,108122.45243148084,0.0
2022-05-04,360.9615173339844,208.48995971679688,1.4822925038555157,0,0.0,0.0,108122.45243148084,0.0
2022-05-05,346.1223449707031,199.4707946777344,1.5328796074586677,0,0.0,0.0,108122.45243148084,0.0
2022-05-06,340.0003967285156,197.1188201904297,1.250788682405355,0,0.0,0.0,108122.45243148084,0.0
2022-05-09,321.2628479003906,187.57484436035156,0.9559035269209729,0,0.0,0.0,108122.45243148084,0.0
2022-05-10,318.6573791503906,188.13856506347656,0.5118112254772933,0,0.0,0.0,108122.45243148084,0.0
2022-05-11,319.1863098144531,191.1903076171875,-0.0652340869994959,0,0.0,0.0,108122.45243148084,0.0
2022-05-12,314.6512756347656,188.87762451171875,-0.12737431139158936,0,0.0,0.0,108122.45243148084,0.0
2022-05-13,325.9742126464844,193.99952697753903,0.17854358499939685,0,0.0,0.0,108122.45243148084,0.0
2022-05-16,322.96722412109375,192.61685180664065,0.1120208071885548,0,0.0,0.0,108122.45243148084,0.0
2022-05-17,331.909912109375,198.64431762695312,-0.06003508502990745,0,0.0,0.0,108122.45243148084,0.0
2022-05-18,329.0106201171875,194.7395782470703,0.41947971971298,0,0.0,0.0,108122.45243148084,0.0
2022-05-19,325.406005859375,192.18836975097656,0.5329289278970399,0,0.0,0.0,108122.45243148084,0.0
2022-05-20,329.2848815917969,193.80479431152344,0.6784326295193752,0,0.0,0.0,108122.45243148084,0.0
2022-05-23,341.2835998535156,202.11083984375,0.3962227921699501,0,0.0,0.0,108122.45243148084,0.0
2022-05-24,333.7023620605469,197.31027221679688,0.5022318893453876,0,0.0,0.0,108122.45243148084,0.0
2022-05-25,337.68890380859375,198.48849487304688,0.7782434440453189,0,0.0,0.0,108122.45243148084,0.0
2022-05-26,342.71368408203125,203.0749053955078,0.4124956947170852,0,0.0,0.0,108122.45243148084,0.0
2022-05-27,350.4418640136719,207.2912139892578,0.4723708307866043,0,0.0,0.0,108122.45243148084,0.0
2022-05-31,350.52996826171875,206.59982299804688,0.6464029606438636,0,0.0,0.0,108122.45243148084,0.0
2022-06-01,349.7366027832031,204.41864013671875,1.0552843350029895,0,0.0,0.0,108122.45243148084,0.0
2022-06-02,355.6330871582031,209.40423583984375,0.7246004156185193,0,0.0,0.0,108122.45243148084,0.0
2022-06-03,350.4809875488281,207.06724548339844,0.5736374618463259,0,0.0,0.0,108122.45243148084,0.0
2022-06-06,352.7535095214844,207.349609375,0.8087247887743513,0,0.0,0.0,108122.45243148084,0.0
2022-06-07,356.5538330078125,208.86868286132812,0.9721454723015437,0,0.0,0.0,108122.45243148084,0.0
2022-06-08,354.8985290527344,207.8948974609375,0.9659698037943049,0,0.0,0.0,108122.45243148084,0.0
2022-06-09,341.8419494628906,200.69891357421875,0.8917262819328091,0,0.0,0.0,108122.45243148084,0.0
2022-06-10,327.8842468261719,194.2721710205078,0.5077597538584172,0,0.0,0.0,108122.45243148084,0.0
2022-06-13,313.1820983886719,187.21255493164065,0.17282502147413664,0,0.0,0.0,108122.45243148084,0.0
2022-06-14,315.5328674316406,188.439453125,0.21022519853525135,0,0.0,0.0,108122.45243148084,0.0
2022-06-15,318.7161560058594,191.0101776123047,0.04306165963699627,0,0.0,0.0,108122.45243148084,0.0
2022-06-16,302.44683837890625,184.0867919921875,-0.5403473047405178,0,0.0,0.0,108122.45243148084,0.0
2022-06-17,304.3176574707031,185.02162170410156,-0.5063830426300729,0,0.0,0.0,108122.45243148084,0.0
2022-06-21,310.8900451660156,189.28662109375,-0.609506359020037,0,0.0,0.0,108122.45243148084,0.0
2022-06-22,309.6656799316406,188.73158264160156,-0.6384316478640585,0,0.0,0.0,108122.45243148084,0.0
2022-06-23,310.2632141113281,191.4775390625,-1.1847212038314792,0,0.0,0.0,108122.45243148084,0.0
2022-06-24,323.7214050292969,200.1146697998047,-1.3513653616799766,0,0.0,0.0,108122.45243148084,0.0
2022-06-27,322.0856628417969,198.21588134765625,-1.1090757104202624,0,0.0,0.0,108122.45243148084,0.0
2022-06-28,311.7618408203125,192.9186859130859,-1.2376768472086654,0,0.0,0.0,108122.45243148084,0.0
2022-06-29,315.9736022949219,194.26248168945312,-0.9720921975988226,0,0.0,0.0,108122.45243148084,0.0
2022-06-30,309.0093994140625,191.72097778320312,-1.2819078088872342,0,0.0,0.0,108122.45243148084,0.0
2022-07-01,311.7128601074219,193.9508514404297,-1.3972354035379584,0,0.0,0.0,108122.45243148084,0.0
2022-07-05,312.7119445800781,195.2751922607422,-1.5211032741732566,0,0.0,0.0,108122.45243148084,0.0
2022-07-06,313.60321044921875,195.8399353027344,-1.4939546227382976,0,0.0,0.0,108122.45243148084,0.0
2022-07-07,317.9097900390625,197.4758453369141,-1.2767461644404972,0,0.0,0.0,108122.45243148084,0.0
2022-07-08,316.9189453125,198.22561645507812,-1.5215068828284775,0,0.0,0.0,108122.45243148084,0.0
2022-07-11,318.0274963378906,199.676513671875,-1.649858093424426,0,0.0,0.0,108122.45243148084,0.0
2022-07-12,316.7228088378906,199.4427795410156,-1.7107950666377796,0,0.0,0.0,108122.45243148084,0.0
2022-07-13,317.22308349609375,198.79037475585935,-1.4821106651536533,0,0.0,0.0,108122.45243148084,0.0
2022-07-14,318.8515319824219,200.50418090820312,-1.5960921066656442,0,0.0,0.0,108122.45243148084,0.0
2022-07-15,326.2482604980469,204.5257568359375,-1.5066394090872588,0,0.0,0.0,108122.45243148084,0.0
2022-07-18,324.7178955078125,201.77005004882812,-1.1165137605904807,0,0.0,0.0,108122.45243148084,0.0
2022-07-19,333.9097595214844,208.0506896972656,-1.2783503345213856,0,0.0,0.0,108122.45243148084,0.0
2022-07-20,334.7828063964844,207.7683258056641,-1.1055213207192212,0,0.0,0.0,108122.45243148084,0.0
2022-07-21,340.3254699707031,210.51431274414065,-0.9966807414679175,0,0.0,0.0,108122.45243148084,0.0
2022-07-22,337.3432312011719,208.0896453857422,-0.8502178391674274,0,0.0,0.0,108122.45243148084,0.0
2022-07-25,337.6669006347656,208.6447296142578,-0.9119729506371655,0,0.0,0.0,108122.45243148084,0.0
2022-07-26,334.7926330566406,206.9114227294922,-0.8909530559188859,0,0.0,0.0,108122.45243148084,0.0
2022-07-27,336.74481201171875,204.9444274902344,-0.30453271474359983,0,0.0,0.0,108122.45243148084,0.0
2022-07-28,345.75030517578125,205.80137634277344,0.5103775825775575,0,0.0,0.0,108122.45243148084,0.0
2022-07-29,347.0648498535156,206.54144287109375,0.4983353682140833,0,0.0,0.0,108122.45243148084,0.0
2022-08-01,343.8766174316406,205.8110809326172,0.2678600672918026,0,0.0,0.0,108122.45243148084,0.0
2022-08-02,342.375732421875,200.84494018554688,1.0441786702702804,0,0.0,0.0,108122.45243148084,0.0
2022-08-03,347.39837646484375,203.0066680908203,1.1640792609845956,0,0.0,0.0,108122.45243148084,0.0
2022-08-04,349.3015441894531,207.86570739746097,0.41394123876307837,0,0.0,0.0,108122.45243148084,0.0
2022-08-05,350.71405029296875,210.2026824951172,0.09622444405833896,0,0.0,0.0,108122.45243148084,0.0
2022-08-08,345.4658203125,207.7196807861328,-0.028783829254218338,0,0.0,0.0,108122.45243148084,0.0
2022-08-09,339.95269775390625,204.7399749755859,-0.08287226407506991,0,0.0,0.0,108122.45243148084,0.0
2022-08-10,346.66265869140625,206.53167724609375,0.32867785380161657,0,0.0,0.0,108122.45243148084,0.0
2022-08-11,343.9158020019531,205.90248107910156,0.11685916782130401,0,0.0,0.0,108122.45243148084,0.0
2022-08-12,347.5357360839844,206.14634704589844,0.48391479641640417,0,0.0,0.0,108122.45243148084,0.0
2022-08-15,353.10772705078125,211.11151123046875,0.106381180936586,0,0.0,0.0,108122.45243148084,0.0
2022-08-16,352.4210510253906,211.81382751464844,-0.13776660801528207,0,0.0,0.0,108122.45243148084,0.0
2022-08-17,348.5755310058594,209.25808715820312,-0.07903915036740605,0,0.0,0.0,108122.45243148084,0.0
2022-08-18,350.56695556640625,209.97021484375,0.00549601030937338,0,0.0,0.0,108122.45243148084,0.0
2022-08-19,347.54547119140625,207.59982299804688,0.12635217139372187,0,0.0,0.0,108122.45243148084,0.0
2022-08-22,338.9422302246094,203.4930725097656,-0.06796848213931492,0,0.0,0.0,108122.45243148084,0.0
2022-08-23,334.4100341796875,201.7274932861328,-0.24828384047800797,0,0.0,0.0,108122.45243148084,0.0
2022-08-24,333.25244140625,201.60069274902344,-0.35488030256532477,0,0.0,0.0,108122.45243148084,0.0
2022-08-25,338.1181640625,204.6734161376953,-0.4000919379007601,0,0.0,0.0,108122.45243148084,0.0
2022-08-26,325.6497802734375,197.91336059570312,-0.48694514208745027,0,0.0,0.0,108122.45243148084,0.0
2022-08-29,323.08941650390625,197.36712646484375,-0.6756863796949186,0,0.0,0.0,108122.45243148084,0.0
2022-08-30,321.5787048339844,196.4404296875,-0.6492831493577023,0,0.0,0.0,108122.45243148084,0.0
2022-08-31,318.2040710449219,193.83595275878903,-0.49443621924494713,0,0.0,0.0,108122.45243148084,0.0
2022-09-01,319.06732177734375,195.2210693359375,-0.6705307511299581,0,0.0,0.0,108122.45243148084,0.0
2022-09-02,316.428466796875,192.90921020507812,-0.4829243915123068,0,0.0,0.0,108122.45243148084,0.0
2022-09-06,317.91961669921875,193.7676544189453,-0.4673857344056004,0,0.0,0.0,108122.45243148084,0.0
2022-09-07,322.373291015625,195.5039978027344,-0.2619229523651549,0,0.0,0.0,108122.45243148084,0.0
2022-09-08,323.7957458496094,195.7868804931641,-0.12301211904365043,0,0.0,0.0,108122.45243148084,0.0
2022-09-09,329.46588134765625,200.166748046875,-0.3579405129759321,0,0.0,0.0,108122.45243148084,0.0
2022-09-12,331.9869384765625,201.5616455078125,-0.32451648697128227,0,0.0,0.0,108122.45243148084,0.0
2022-09-13,319.2537536621094,194.7723693847656,-0.44536246444866506,0,0.0,0.0,108122.45243148084,0.0
2022-09-14,319.6559143066406,194.51873779296875,-0.3086228386030677,0,0.0,0.0,108122.45243148084,0.0
2022-09-15,310.93487548828125,190.57785034179688,-0.566904092663045,0,0.0,0.0,108122.45243148084,0.0
2022-09-16,309.1397399902344,188.55859375,-0.3020008172189789,0,0.0,0.0,108122.45243148084,0.0
2022-09-19,308.0606994628906,188.39279174804688,-0.4047397819804383,0,0.0,0.0,108122.45243148084,0.0
2022-09-20,307.31512451171875,187.3588104248047,-0.24059945060498034,0,0.0,0.0,108122.45243148084,0.0
2022-09-21,298.7117919921875,182.4326629638672,-0.24788700063110108,0,0.0,0.0,108122.45243148084,0.0
2022-09-22,292.6885070800781,181.23280334472656,-0.8228466462801992,0,0.0,0.0,108122.45243148084,0.0
2022-09-23,287.9993591308594,179.4477081298828,-1.0410615075160237,0,0.0,0.0,108122.45243148084,0.0
2022-09-26,284.5952453613281,176.16036987304688,-0.6863186238890616,0,0.0,0.0,108122.45243148084,0.0
2022-09-27,281.0343017578125,173.50706481933594,-0.5182004786854183,0,0.0,0.0,108122.45243148084,0.0
2022-09-28,284.66400146484375,174.78494262695312,-0.2885113336294881,0,0.0,0.0,108122.45243148084,0.0
2022-09-29,281.3188171386719,175.64337158203125,-1.0014774757638887,0,0.0,0.0,108122.45243148084,0.0
2022-09-30,278.9350280761719,173.29248046875,-0.7273498108062838,0,0.0,0.0,108122.45243148084,0.0
2022-10-03,284.9582824707031,177.1944122314453,-0.8179495575779312,0,0.0,0.0,108122.45243148084,0.0
2022-10-04,295.543212890625,181.0962371826172,-0.20400128448748356,0,0.0,0.0,108122.45243148084,0.0
2022-10-05,298.4175109863281,183.0666961669922,-0.2721091682810957,0,0.0,0.0,108122.45243148084,0.0
2022-10-06,294.0155334472656,181.03773498535156,-0.3990645370037613,0,0.0,0.0,108122.45243148084,0.0
2022-10-07,289.8297424316406,179.32090759277344,-0.5778529862487166,0,0.0,0.0,108122.45243148084,0.0
2022-10-10,286.69537353515625,177.7113800048828,-0.6196910138817937,0,0.0,0.0,108122.45243148084,0.0
2022-10-11,281.0652160644531,174.74591064453125,-0.6876299248939649,0,0.0,0.0,108122.45243148084,0.0
2022-10-12,278.4417419433594,173.86801147460938,-0.8560199062911569,0,0.0,0.0,108122.45243148084,0.0
2022-10-13,288.83734130859375,180.13055419921875,-0.9103276895846633,0,0.0,0.0,108122.45243148084,0.0
2022-10-14,283.6592102050781,178.14059448242188,-1.1991997691876934,0,0.0,0.0,108122.45243148084,0.0
2022-10-17,289.8985900878906,180.70606994628903,-0.8662250646882379,0,0.0,0.0,108122.45243148084,0.0
2022-10-18,295.14556884765625,182.57896423339844,-0.4826422778620127,0,0.0,0.0,108122.45243148084,0.0
2022-10-19,292.5711669921875,181.8376312255859,-0.7088462873774721,0,0.0,0.0,108122.45243148084,0.0
2022-10-20,291.1169738769531,182.62774658203125,-1.2209577139880023,0,0.0,0.0,108122.45243148084,0.0
2022-10-21,297.1007995605469,185.7004852294922,-1.0690122417537953,0,0.0,0.0,108122.45243148084,0.0
2022-10-24,300.2745361328125,186.0321807861328,-0.5508906357263633,0,0.0,0.0,108122.45243148084,0.0
2022-10-25,305.9832763671875,189.61212158203125,-0.6289773671687464,0,0.0,0.0,108122.45243148084,0.0
2022-10-26,313.9421081542969,198.3426055908203,-1.9429036217053823,0,0.0,0.0,108122.45243148084,0.0
2022-10-27,313.8045654296875,199.2790374755859,-2.1873437229148305,1,125.84271000088846,-217.20960867364138,108105.89736374657,-0.0001531140606042536
2022-10-28,323.7285461425781,204.2051696777344,-1.8617953182485871,1,125.84271000088846,-217.20960867364138,108284.75474274998,0.0016544645885654408
2022-10-31,322.4610900878906,202.07864379882812,-1.3971974288187428,1,125.84271000088846,-217.20960867364138,108587.15649201267,0.002792653037642312
2022-11-01,327.3837585449219,201.85430908203125,-0.4427638480312966,0,0.0,0.0,109238.35737615466,0.005997034135338808
2022-11-02,314.24676513671875,196.02096557617188,-0.9824597941540207,0,0.0,0.0,109238.35737615466,0.0
2022-11-03,303.7823486328125,189.9730224609375,-0.9771303096716601,0,0.0,0.0,109238.35737615466,0.0
2022-11-04,312.82196044921875,192.1483459472656,-0.034760897181627975,0,0.0,0.0,109238.35737615466,0.0
2022-11-07,319.4642028808594,195.1918029785156,0.20470906730740757,0,0.0,0.0,109238.35737615466,0.0
2022-11-08,320.0734558105469,196.8306121826172,-0.1995741189148823,0,0.0,0.0,109238.35737615466,0.0
2022-11-09,310.1396179199219,189.59597778320312,0.24559674914328386,0,0.0,0.0,109238.35737615466,0.0
2022-11-10,331.39263916015625,200.97586059570312,0.5210550364184137,0,0.0,0.0,109238.35737615466,0.0
2022-11-11,333.37750244140625,200.41860961914065,1.0323773894585009,0,0.0,0.0,109238.35737615466,0.0
2022-11-14,333.4560546875,202.2370452880859,0.4628100631713972,0,0.0,0.0,109238.35737615466,0.0
2022-11-15,337.52392578125,205.29708862304688,0.22450496629704128,0,0.0,0.0,109238.35737615466,0.0
2022-11-16,336.7869567871094,205.44371032714844,0.021880880146203336,0,0.0,0.0,109238.35737615466,0.0
2022-11-17,335.3229064941406,206.2747039794922,-0.5405586432539059,0,0.0,0.0,109238.35737615466,0.0
2022-11-18,337.7008056640625,206.0889892578125,-0.04722501391204866,0,0.0,0.0,109238.35737615466,0.0
2022-11-21,332.3556213378906,201.70909118652344,0.3646124953872499,0,0.0,0.0,109238.35737615466,0.0
2022-11-22,338.9486389160156,205.6294708251953,0.31603433652824986,0,0.0,0.0,109238.35737615466,0.0
2022-11-23,342.5645751953125,206.99819946289065,0.5481126863797421,0,0.0,0.0,109238.35737615466,0.0
2022-11-25,345.1683349609375,209.01214599609375,0.35757272234064535,0,0.0,0.0,109238.35737615466,0.0
2022-11-28,338.58514404296875,206.53868103027344,-0.12376242224334723,0,0.0,0.0,109238.35737615466,0.0
2022-11-29,337.1505126953125,204.3878631591797,0.32860116981589227,0,0.0,0.0,109238.35737615466,0.0
2022-11-30,350.1893310546875,212.15042114257812,0.24161847292946806,0,0.0,0.0,109238.35737615466,0.0
2022-12-01,354.51263427734375,212.15042114257812,1.1085472260377056,0,0.0,0.0,109238.35737615466,0.0
2022-12-02,353.7855529785156,212.795654296875,0.7188447295418102,0,0.0,0.0,109238.35737615466,0.0
2022-12-05,349.8847351074219,208.90463256835935,1.3057250069060433,0,0.0,0.0,109238.35737615466,0.0
2022-12-06,341.47381591796875,204.4074249267578,1.1834153560377922,0,0.0,0.0,109238.35737615466,0.0
2022-12-07,341.3658142089844,203.1657867431641,1.590794740863485,0,0.0,0.0,109238.35737615466,0.0
2022-12-08,345.05047607421875,204.4269866943359,1.9461669029112665,0,0.0,0.0,109238.35737615466,0.0
2022-12-09,342.7511901855469,204.035888671875,1.679017067776566,0,0.0,0.0,109238.35737615466,0.0
2022-12-12,351.92852783203125,209.79428100585935,1.5188259260200623,0,0.0,0.0,109238.35737615466,0.0
2022-12-13,350.9262390136719,208.27886962890625,1.8393550562780376,0,0.0,0.0,109238.35737615466,0.0
2022-12-14,351.2799072265625,208.55267333984375,1.7781631872611767,0,0.0,0.0,109238.35737615466,0.0
2022-12-15,340.2161865234375,203.26356506347656,1.350244468729456,0,0.0,0.0,109238.35737615466,0.0
2022-12-16,339.81329345703125,202.266357421875,1.624474571269783,0,0.0,0.0,109238.35737615466,0.0
2022-12-19,335.3131408691406,200.2426300048828,1.4043692661230165,0,0.0,0.0,109238.35737615466,0.0
2022-12-20,336.97369384765625,200.77056884765625,1.572935338066249,0,0.0,0.0,109238.35737615466,0.0
2022-12-21,339.66595458984375,202.18817138671875,1.6096089447748223,0,0.0,0.0,109238.35737615466,0.0
2022-12-22,335.568603515625,200.47726440429688,1.3538195365913401,0,0.0,0.0,109238.35737615466,0.0
2022-12-23,337.6123352050781,201.23004150390625,1.490152433825686,0,0.0,0.0,109238.35737615466,0.0
2022-12-27,340.12774658203125,201.6797637939453,1.8173401964499416,0,0.0,0.0,109238.35737615466,0.0
2022-12-28,335.9911193847656,200.4088134765625,1.4151527629947431,0,0.0,0.0,109238.35737615466,0.0
2022-12-29,342.14202880859375,203.4102325439453,1.5897700733776068,0,0.0,0.0,109238.35737615466,0.0
2022-12-30,341.67041015625,203.1169281005859,1.5669698020754368,0,0.0,0.0,109238.35737615466,0.0
2023-01-03,340.7565612792969,202.7552032470703,1.4797800981351437,0,0.0,0.0,109238.35737615466,0.0
2023-01-04,348.9610595703125,207.85853576660156,1.336108752317461,0,0.0,0.0,109238.35737615466,0.0
2023-01-05,345.63995361328125,206.39205932617188,1.1615844918221852,0,0.0,0.0,109238.35737615466,0.0
2023-01-06,361.8492431640625,212.8836669921875,2.053712961505986,-1,-107.66627174586964,185.83634088224235,109222.65328002407,-0.00014375990730541854
2023-01-09,365.0969848632813,213.71466064453125,2.295946781619796,-1,-107.66627174586964,185.83634088224235,109027.40985932351,-0.001787572585331687
2023-01-10,365.13629150390625,216.1490173339844,1.4969544549329785,-1,-107.66627174586964,185.83634088224235,109475.56979944276,0.004110525423813183
2023-01-11,371.87786865234375,217.1364593505859,2.305926446711255,-1,-107.66627174586964,185.83634088224235,108933.23193338193,-0.004953962487287189
2023-01-12,373.7969970703125,218.6224365234375,2.1118425817481774,-1,-107.66627174586964,185.83634088224235,109002.75509205497,0.0006382180849600072
2023-01-13,369.5749206542969,218.07498168945312,1.5134723393285225,-1,-107.66627174586964,185.83634088224235,109355.5933156476,0.0032369661050737353
2023-01-17,369.0631713867187,218.01632690429688,1.4133718924310616,-1,-107.66627174586964,185.83634088224235,109399.79126070775,0.000404167210108497
2023-01-18,363.0794982910156,214.5554351806641,1.3841716483869533,-1,-107.66627174586964,185.83634088224235,109400.8715801586,9.874968118328553e-06
2023-01-19,362.114990234375,215.4842071533203,0.9444061283715216,-1,-107.66627174586964,185.83634088224235,109677.31615159835,0.00252689551231966
2023-01-20,370.3229370117187,219.29705810546875,1.1877267166073728,-1,-107.66627174586964,185.83634088224235,109502.16339266987,-0.0015969825400029558
2023-01-23,372.57672119140625,219.169921875,1.5490663602827313,-1,-107.66627174586964,185.83634088224235,109235.88032085923,-0.002431760830658325
2023-01-24,373.9938354492187,218.8864593505859,1.7994799005621769,-1,-107.66627174586964,185.83634088224235,109030.62727376829,-0.0018789892706320144
2023-01-25,376.3362426757813,219.87384033203125,1.8397295872573507,-1,-107.66627174586964,185.83634088224235,108961.92028942223,-0.0006301622403175333
2023-01-26,371.26763916015625,219.68814086914065,1.0833558056032644,-1,-107.66627174586964,185.83634088224235,109473.1282242202,0.004691620094801063
2023-01-27,368.1085815429687,226.2677459716797,-1.1320030240307155,-1,-107.66627174586964,185.83634088224235,111035.98191679915,0.01427613988866705
2023-01-30,365.24462890625,223.9800262451172,-0.9525474366358936,-1,-107.66627174586964,185.83634088224235,110919.19155670292,-0.0010518244453743275
2023-01-31,364.73284912109375,225.0652008056641,-1.290036509072286,-1,-107.66627174586964,185.83634088224235,111175.95784767612,0.002314895081451551
2023-02-01,368.1576843261719,225.73974609375,-0.9456139095762959,-1,-107.66627174586964,185.83634088224235,110932.5736378986,-0.0021891802372504543
2023-02-02,369.0041198730469,224.42971801757812,-0.4863063309888475,0,0.0,0.0,110581.70295507915,-0.00316291844057226
2023-02-03,367.990478515625,224.9869842529297,-0.7820812758046038,0,0.0,0.0,110581.70295507915,0.0
2023-02-06,367.06536865234375,224.31239318847656,-0.7419433691910488,0,0.0,0.0,110581.70295507915,0.0
2023-02-07,369.1221618652344,226.15040588378903,-0.8990371788076259,0,0.0,0.0,110581.70295507915,0.0
2023-02-08,364.48681640625,225.055419921875,-1.3015523612492335,0,0.0,0.0,110581.70295507915,0.0
2023-02-09,364.5557556152344,224.66358947753903,-1.1795076590660702,0,0.0,0.0,110581.70295507915,0.0
2023-02-10,361.02252197265625,222.5575256347656,-1.1563968400134292,0,0.0,0.0,110581.70295507915,0.0
2023-02-13,364.9591674804687,224.2032012939453,-0.9809753488160531,0,0.0,0.0,110581.70295507915,0.0
2023-02-14,364.10296630859375,224.70277404785156,-1.2142591423675608,0,0.0,0.0,110581.70295507915,0.0
2023-02-15,363.78802490234375,224.24237060546875,-1.1293998980279831,0,0.0,0.0,110581.70295507915,0.0
2023-02-16,361.7311401367187,221.21551513671875,-0.668679922192754,0,0.0,0.0,110581.70295507915,0.0
2023-02-17,355.4127197265625,218.99191284179688,-1.0209178985158163,0,0.0,0.0,110581.70295507915,0.0
2023-02-21,350.3245849609375,216.11195373535156,-1.031270944228227,0,0.0,0.0,110581.70295507915,0.0
2023-02-22,349.35028076171875,215.52426147460935,-1.0223414672335374,0,0.0,0.0,110581.70295507915,0.0
2023-02-23,349.9013977050781,216.6115570068359,-1.2060981504834154,0,0.0,0.0,110581.70295507915,0.0
2023-02-24,347.52960205078125,215.0638427734375,-1.1636465139314478,0,0.0,0.0,110581.70295507915,0.0
2023-02-27,349.8522033691406,215.8474884033203,-1.0222199271860457,0,0.0,0.0,110581.70295507915,0.0
2023-02-28,349.66522216796875,215.4458465576172,-0.9434900493178398,0,0.0,0.0,110581.70295507915,0.0
2023-03-01,347.9035339355469,213.8981475830078,-0.8134536373638681,0,0.0,0.0,110581.70295507915,0.0
2023-03-02,349.9407653808594,214.58384704589844,-0.7012205836870429,0,0.0,0.0,110581.70295507915,0.0
2023-03-03,355.7768859863281,219.19760131835935,-1.0098817032541834,0,0.0,0.0,110581.70295507915,0.0
2023-03-06,361.1209106445313,222.11669921875,-0.9616763196796927,0,0.0,0.0,110581.70295507915,0.0
2023-03-07,354.2416076660156,218.60987854003903,-1.0745863856209819,0,0.0,0.0,110581.70295507915,0.0
2023-03-08,353.3460388183594,217.64988708496097,-0.9888723194194734,0,0.0,0.0,110581.70295507915,0.0
2023-03-09,348.82867431640625,215.51443481445312,-1.142378168104102,0,0.0,0.0,110581.70295507915,0.0
2023-03-10,341.6147155761719,211.72352600097656,-1.2665109510000228,0,0.0,0.0,110581.70295507915,0.0
2023-03-13,339.252685546875,210.087646484375,-1.210851991180423,0,0.0,0.0,110581.70295507915,0.0
2023-03-14,347.23431396484375,214.19203186035156,-1.0702943191416074,0,0.0,0.0,110581.70295507915,0.0
2023-03-15,342.5693664550781,211.9488220214844,-1.1933600806915086,0,0.0,0.0,110581.70295507915,0.0
2023-03-16,342.49066162109375,213.0067443847656,-1.47559974177268,0,0.0,0.0,110581.70295507915,0.0
2023-03-17,344.1243591308594,212.9479827880859,-1.1984602362875756,0,0.0,0.0,110581.70295507915,0.0
2023-03-20,343.7896728515625,213.69244384765625,-1.4126481125733692,0,0.0,0.0,110581.70295507915,0.0
2023-03-21,348.9565734863281,217.414794921875,-1.5689481297461696,0,0.0,0.0,110581.70295507915,0.0
2023-03-22,345.47265625,215.54380798339844,-1.5688527667641288,0,0.0,0.0,110581.70295507915,0.0
2023-03-23,348.759765625,218.0417327880859,-1.6701301468226188,0,0.0,0.0,110581.70295507915,0.0
2023-03-24,346.063232421875,216.5233612060547,-1.6337310158190126,0,0.0,0.0,110581.70295507915,0.0
2023-03-27,349.0058288574219,217.27764892578125,-1.3730333605731608,0,0.0,0.0,110581.70295507915,0.0
2023-03-28,348.7204284667969,215.8278961181641,-1.048849402749259,0,0.0,0.0,110581.70295507915,0.0
2023-03-29,353.8381042480469,218.73719787597656,-1.0208165457140066,0,0.0,0.0,110581.70295507915,0.0
