date,MA,V,spread,zscore_full,signal,position
2018-12-27,181.42898559570312,125.72330474853516,-35.574524781604254,-1.07391312839677,0,0
2018-12-28,178.99632263183594,124.70425415039062,-36.24826518539584,-1.1235348445853637,0,0
2018-12-31,181.3905487060547,125.65664672851562,-35.497907231918845,-1.0682701622273685,0,0
2019-01-02,182.4385986328125,126.58995819091795,-36.06079064820176,-1.1097271402753957,0,0
2019-01-03,174.20799255371094,122.028076171875,-36.417403802606714,-1.1359920883732326,0,0
2019-01-04,182.4578399658203,127.28518676757812,-37.241541965336495,-1.19669076368055,0,0
2019-01-07,183.8616180419922,129.58042907714844,-39.79944497398418,-1.385083112452806,0,0
2019-01-08,185.20040893554688,130.28517150878906,-39.677068029169874,-1.3760699168815915,0,0
2019-01-09,188.56198120117188,131.81846618652344,-38.96202440973906,-1.3234061737749268,0,0
2019-01-10,189.6984405517578,132.06613159179688,-38.25304556844176,-1.2711891081980564,0,0
2019-01-11,188.6871795654297,131.48513793945312,-38.261488005593975,-1.27181090291001,0,0
2019-01-14,188.2344512939453,130.57089233398438,-37.136191374451414,-1.188931577662047,0,0
2019-01-15,189.28436279296875,130.79946899414062,-36.48081243837197,-1.140662203613676,0,0
2019-01-16,190.48828125,130.79946899414062,-35.27689398134072,-1.051992295066089,0,0
2019-01-17,191.9716033935547,130.74224853515625,-33.6948070106138,-0.9354698626792552,0,0
2019-01-18,194.56253051757812,131.90415954589844,-33.10938529850594,-0.8923529145411072,0,0
2019-01-22,192.11610412597656,131.47569274902344,-34.816260664241895,-1.018066148438316,0,0
2019-01-23,191.0469512939453,130.4851837158203,-34.17575483199104,-0.9708921947222752,0,0
2019-01-24,192.4339599609375,131.14234924316406,-33.92304045210642,-0.9522795047828868,0,0
2019-01-25,195.4679412841797,132.06613159179688,-32.48354483601989,-0.846259081316838,0,0
2019-01-28,192.790283203125,129.5137939453125,-30.755764879448407,-0.7190062014853177,0,0
2019-01-29,191.90419006347656,128.57090759277344,-30.0143980283093,-0.6644037236291196,0,0
2019-01-30,196.5082092285156,131.04710388183594,-29.68439383753926,-0.6400985547491143,0,0
2019-01-31,203.35641479492188,128.58045959472656,-18.57866043867992,0.1778508330018034,0,0
2019-02-01,205.89923095703125,133.47564697265625,-24.485135735223565,-0.2571675200472624,0,0
2019-02-04,206.99722290039065,134.7613525390625,-25.60632361520595,-0.3397442312872004,0,0
2019-02-05,207.9122314453125,135.7422637939453,-26.384407580888535,-0.3970509647096182,0,0
2019-02-06,207.37290954589844,134.75184631347656,-25.21422883974398,-0.3108660230670758,0,0
2019-02-07,206.09182739257812,133.49468994140625,-24.325408234159624,-0.2454034152367099,0,0
2019-02-08,208.6057586669922,133.69464111328125,-22.156600771816187,-0.0856683781831787,0,0
2019-02-11,209.1066131591797,134.09463500976562,-22.346151927493395,-0.0996290277112482,0,0
2019-02-12,210.84996032714844,135.22801208496094,-22.55905944429037,-0.1153098987313953,0,0
2019-02-13,212.419921875,136.6565704345703,-23.454847402976952,-0.181285659723244,0,0
2019-02-14,211.716796875,136.5802764892578,-24.02628596674731,-0.2233727337224482,0,0
2019-02-15,213.93212890625,138.2498321533203,-24.69267455679764,-0.2724529808038207,0,0
2019-02-19,212.46807861328125,137.80145263671875,-25.382803664044843,-0.3232817428916909,0,0
2019-02-20,212.96896362304688,138.0780792236328,-25.359387334760612,-0.3215571046788397,0,0
2019-02-21,211.23519897460935,137.3816680908203,-25.891118193294066,-0.3607196628427496,0,0
2019-02-22,215.09759521484375,139.1656951904297,-25.108024903278903,-0.3030439872151013,0,0
2019-02-25,215.09759521484375,139.34695434570312,-25.42088553847327,-0.3260865145131976,0,0
2019-02-26,215.7525329589844,140.28192138671875,-26.379738733039545,-0.3967070989690652,0,0
2019-02-27,216.30157470703125,140.45362854003906,-26.12707047837111,-0.3780978062021988,0,0
2019-02-28,216.4942169189453,141.3123321533203,-27.416585443508836,-0.4730719910082542,0,0
2019-03-01,218.8829040527344,142.6002655029297,-27.250923376999424,-0.4608707989745212,0,0
2019-03-04,217.958251953125,141.1596221923828,-25.6889668385719,-0.3458309949007482,0,0
2019-03-05,217.8908233642578,141.15008544921875,-25.739934622910397,-0.3495848278532821,0,0
2019-03-06,216.20523071289065,141.0165557861328,-27.195049673588443,-0.456755639727039,0,0
2019-03-07,214.22108459472656,140.08155822753906,-27.56535217847113,-0.4840288234307406,0,0
2019-03-08,213.7009735107422,140.57763671875,-28.941714808107832,-0.5853994335293238,0,0
2019-03-11,217.3321533203125,143.74508666992188,-30.777681759621487,-0.7206204036343465,0,0
2019-03-12,218.58428955078125,144.75633239746094,-31.27099656680204,-0.7569535776814779,0,0
2019-03-13,220.0867919921875,145.46237182617188,-30.98714674355207,-0.7360477283510445,0,0
2019-03-14,221.0596923828125,147.1128387451172,-32.86301902788276,-0.8742077697783662,0,0
2019-03-15,222.6585235595703,148.31495666503906,-33.33909201493353,-0.9092710649519136,0,0
2019-03-18,221.90724182128903,147.8379669189453,-33.267070153907156,-0.9039665762688652,0,0
2019-03-19,222.50445556640625,147.48492431640625,-32.06049059378091,-0.8151006745734941,0,0
2019-03-20,221.4256896972656,146.6835174560547,-31.755995799478256,-0.7926743005891538,0,0
2019-03-21,227.18551635742188,148.6393280029297,-29.37197726935591,-0.6170887334711191,0,0
2019-03-22,222.263671875,146.03480529785156,-29.79831019177053,-0.6484886185883786,0,0
2019-03-25,221.9362030029297,145.99658203125,-30.05980415928977,-0.6677479347407806,0,0
2019-03-26,224.70053100585935,148.1622772216797,-31.03355367246175,-0.7394656493226544,0,0
2019-03-27,223.95883178710935,147.1319122314453,-29.996801232643293,-0.6631077004198043,0,0
2019-03-28,226.21270751953125,147.56124877929688,-28.48397775146003,-0.5516865996453022,0,0
2019-03-29,226.7809600830078,149.01145935058594,-30.41884730512362,-0.6941918543599142,0,0
2019-04-01,230.2484130859375,150.03219604492188,-28.713227132510212,-0.5685710668063392,0,0
2019-04-02,230.45069885253903,150.52830505371094,-29.367245586135457,-0.616740239836867,0,0
2019-04-03,230.1328125,151.17706298828125,-30.80491438050956,-0.7226261158896523,0,0
2019-04-04,227.3684844970703,150.394775390625,-32.21898234091509,-0.826773764758181,0,0
2019-04-05,227.9175262451172,150.40426635742188,-31.686322385535163,-0.7875427775973338,0,0
2019-04-08,227.88856506347656,150.4997100830078,-31.88002329889906,-0.8018090613088685,0,0
2019-04-09,227.54135131835935,150.25164794921875,-31.79907176525924,-0.7958468924902844,0,0
2019-04-10,228.65052795410156,151.2724609375,-32.451859646269554,-0.84392543250444,0,0
2019-04-11,227.666748046875,150.60464477539062,-32.2829618398909,-0.831485924697231,0,0
2019-04-12,230.3577423095703,152.30279541015625,-32.523044274794756,-0.8491682580998614,0,0
2019-04-15,230.6664581298828,153.06607055664062,-33.53177223709804,-0.9234621736424355,0,0
2019-04-16,231.57305908203125,152.86569213867188,-32.27931002883605,-0.8312169648267551,0,0
2019-04-17,232.4507598876953,153.06607055664062,-31.74747047928554,-0.7920464014507925,0,0
2019-04-18,232.3447265625,152.79891967773438,-31.39239057937914,-0.7658943792204617,0,0
2019-04-22,234.4280548095703,153.02789306640625,-29.704279664721184,-0.6415631676282642,0,0
2019-04-23,234.8524627685547,154.23001098632812,-31.35477586954545,-0.7631240147813103,0,0
2019-04-24,236.58859252929688,154.06781005859375,-29.338680745379065,-0.6146364081340198,0,0
2019-04-25,236.8972625732422,153.61940002441406,-28.2560368411377,-0.5348985027816869,0,0
2019-04-26,237.92930603027344,155.44161987304688,-30.369218564302287,-0.6905366434241079,0,0
2019-04-29,238.36334228515625,156.6055145263672,-31.944111568676988,-0.8065292323362276,0,0
2019-04-30,245.22113037109375,156.87266540527344,-25.5474367078412,-0.3354071462793349,0,0
2019-05-01,239.9258575439453,155.30807495117188,-28.142163112654032,-0.526511578375263,0,0
2019-05-02,238.4212188720703,153.71473693847656,-26.896635913022124,-0.4347771405153849,0,0
2019-05-03,239.1542510986328,154.59249877929688,-27.67865613528153,-0.4923737835314702,0,0
2019-05-06,239.8197784423828,154.82151794433594,-27.408425135805658,-0.472470975438192,0,0
2019-05-07,236.36676025390625,152.84661865234375,-27.45268724790367,-0.4757309283103589,0,0
2019-05-08,236.62716674804688,153.37132263183594,-28.09794105028874,-0.5232545752096288,0,0
2019-05-09,236.60789489746097,152.4649658203125,-26.552804375753823,-0.4094535724719679,0,0
2019-05-10,238.6527099609375,153.3236541748047,-25.99012015204181,-0.3680112651742246,0,0
2019-05-13,232.8173065185547,150.09901428222656,-26.2596646807429,-0.3878635139455944,0,0
2019-05-14,237.2155609130859,152.84661865234375,-26.60388658872401,-0.4132158332181351,0,0
2019-05-15,240.31167602539065,155.30807495117188,-27.75634463120869,-0.4980956260606127,0,0
2019-05-16,244.43020629882812,157.53439331054688,-27.48052991610092,-0.4777815712159083,0,0
2019-05-17,243.59103393554688,156.78907775878906,-27.033257483854868,-0.4448394683421712,0,0
2019-05-20,244.49774169921875,156.1966552734375,-25.10400454285991,-0.302747883281651,0,0
2019-05-21,246.3013610839844,156.56932067871094,-23.94362072450153,-0.2172843483943651,0,0
2019-05-22,247.78675842285156,156.9324188232422,-23.084945472938443,-0.1540419787940802,0,0
2019-05-23,240.87110900878903,154.3238525390625,-25.498103945873567,-0.3317737345091917,0,0
2019-05-24,242.5590362548828,155.40359497070312,-25.673855819876053,-0.3447180518787385,0,0
2019-05-28,244.4398498535156,156.4259796142578,-25.557719478582072,-0.336164483568986,0,0
2019-05-29,244.5652313232422,155.48960876464844,-23.816124039721956,-0.2078940783860436,0,0
2019-05-30,245.1728973388672,155.5182647705078,-23.25791944954483,-0.1667817009880748,0,0
2019-05-31,242.56866455078125,154.1519012451172,-23.503753513906982,-0.1848876481787393,0,0
2019-06-03,233.6661071777344,151.54335021972656,-27.903846283113666,-0.5089592837349736,0,0
2019-06-04,240.3405914306641,155.10740661621094,-27.381067561364063,-0.470456060217271,0,0
2019-06-05,247.16946411132812,158.03123474121094,-25.598840513615528,-0.3391930926865751,0,0
2019-06-06,248.68373107910156,159.49317932128906,-26.607949036874345,-0.4135150369589415,0,0
2019-06-07,256.3709411621094,162.48387145996094,-24.08279457949368,-0.2275346547355435,0,0
2019-06-10,256.6603698730469,163.21963500976562,-25.063323522267524,-0.2997516817079627,0,0
2019-06-11,254.3069305419922,162.73233032226562,-26.575655247836323,-0.4111365641446634,0,0
2019-06-12,254.490234375,163.9553680419922,-28.503363999451267,-0.5531144179717215,0,0
2019-06-13,251.9342803955078,161.8150634765625,-27.36506570881903,-0.4692775063098421,0,0
2019-06-14,250.8732757568359,162.11126708984375,-28.937329767508885,-0.585076470502538,0,0
2019-06-17,250.00523376464844,162.0157012939453,-29.64042132967512,-0.6368599315449016,0,0
2019-06-18,249.6289978027344,161.74815368652344,-29.55485929701908,-0.6305581944409907,0,0
2019-06-19,250.6513671875,163.0954132080078,-30.857914352345347,-0.7265296216696805,0,0
2019-06-20,257.32586669921875,166.0097198486328,-29.213626006300615,-0.6054259900921932,0,0
2019-06-21,255.0883026123047,165.7230682373047,-30.956417815012745,-0.7337845092206834,0,0
2019-06-24,255.88880920410156,166.11483764648438,-30.832121073254996,-0.7246299185089502,0,0
2019-06-25,250.5164337158203,163.6591796875,-31.9659315759003,-0.8081362996867605,0,0
2019-06-26,252.0306854248047,163.448974609375,-30.088857397816017,-0.6698877374725088,0,0
2019-06-27,251.8378143310547,163.6113739013672,-30.56203623972442,-0.7047378756970967,0,0
2019-06-28,255.1460723876953,165.82815551757812,-31.080032936884777,-0.7428888978837834,0,0
2019-07-01,257.30657958984375,166.2008056640625,-29.56273496385637,-0.6311382459005689,0,0
2019-07-02,260.9718933105469,167.481201171875,-28.107435690533464,-0.523953865827922,0,0
2019-07-03,263.39288330078125,169.0004119873047,-28.30866503036532,-0.5387746263667885,0,0
2019-07-05,262.486083984375,168.79977416992188,-28.869155356774854,-0.5800553507333648,0,0
2019-07-08,261.9260559082031,168.35067749023438,-28.654024394724615,-0.5642107205432206,0,0
2019-07-09,263.963623046875,169.8221435546875,-29.15626721432642,-0.60120145245092,0,0
2019-07-10,265.9336853027344,171.33184814453125,-29.792016158579088,-0.6480250561733156,0,0
2019-07-11,268.77288818359375,172.6982879638672,-29.311343687879685,-0.612623004008289,0,0
2019-07-12,269.9510192871094,172.30648803710938,-27.456950059750397,-0.4760448890561199,0,0
2019-07-15,269.78680419921875,172.53585815429688,-28.0170672495218,-0.5172981315019849,0,0
2019-07-16,267.1311340332031,171.33184814453125,-28.594567428110334,-0.5598316500493556,0,0
2019-07-17,265.83709716796875,171.1790008544922,-29.624783687002264,-0.6357082020921268,0,0
2019-07-18,267.28558349609375,172.4976043701172,-30.452260373521256,-0.6966527633208237,0,0
2019-07-19,266.14605712890625,171.26498413085938,-29.464234339695565,-0.6238835674086748,0,0
2019-07-22,269.0528259277344,172.53585815429688,-28.751045521006176,-0.5713564324013009,0,0
2019-07-23,269.40045166015625,172.85113525390625,-28.947600817659634,-0.5858329445579323,0,0
2019-07-24,270.6365966796875,175.17303466796875,-31.71914812376656,-0.7899604290503751,0,0
2019-07-25,269.7674255371094,173.5104522705078,-29.71863478531577,-0.6426204379299841,0,0
2019-07-26,272.3941955566406,175.5170440673828,-30.555323387772887,-0.7042434668231736,0,0
2019-07-29,271.7857666015625,175.058349609375,-30.37202715095117,-0.6907434988966276,0,0
2019-07-30,268.6183166503906,173.45309448242188,-30.76874180927706,-0.7199619665327052,0,0
2019-07-31,262.9303283691406,170.08013916015625,-30.63487274481497,-0.7101023638047304,0,0
2019-08-01,264.7554626464844,171.19815063476562,-30.73947150398027,-0.717806176596378,0,0
2019-08-02,260.20709228515625,169.52598571777344,-32.40161756788899,-0.8402250485878824,0,0
2019-08-05,248.02963256835935,161.34686279296875,-30.461580214113525,-0.6973391797539037,0,0
2019-08-06,255.60072326660156,164.80575561523438,-28.860678463352485,-0.5794310182795019,0,0
2019-08-07,260.0718078613281,167.5193634033203,-29.073390695154274,-0.5950975063465821,0,0
2019-08-08,268.5023193359375,171.8956298828125,-28.196492214538463,-0.5305129760342411,0,0
2019-08-09,265.5184020996094,171.0834503173828,-29.77855466262764,-0.6470336023020361,0,0
2019-08-12,260.7381896972656,168.4940185546875,-30.08930308205032,-0.6699205626028707,0,0
2019-08-13,265.1127624511719,170.6630096435547,-29.458496698290844,-0.6234609838560561,0,0
2019-08-14,257.9859313964844,165.78994750976562,-28.17422536083194,-0.5288729979524457,0,0
2019-08-15,262.5633544921875,168.670166015625,-28.568175931095425,-0.5578878874854718,0,0
2019-08-16,264.9486389160156,170.545654296875,-29.42006015723871,-0.6206300906505622,0,0
2019-08-19,268.5313415527344,171.9905548095703,-28.33131426169848,-0.5404427669781858,0,0
2019-08-20,267.5367126464844,171.51210021972656,-28.50011118906519,-0.5528748449360469,0,0
2019-08-21,272.336181640625,173.13882446289062,-26.508434050925587,-0.4061856496140959,0,0
2019-08-22,271.1387939453125,172.32546997070312,-26.301938986881225,-0.3909770627389581,0,0
2019-08-23,262.5633544921875,167.67498779296875,-26.850458056916125,-0.4313760910058198,0,0
2019-08-26,266.94775390625,169.9332733154297,-26.36395081796354,-0.3955443017897626,0,0
2019-08-27,267.15045166015625,170.68919372558594,-27.4660022742205,-0.476711594533164,0,0
2019-08-28,268.69561767578125,170.96670532226562,-26.399832501737137,-0.3981870269678313,0,0
2019-08-29,271.7279052734375,173.35890197753906,-27.49657311206107,-0.4789631701109908,0,0
2019-08-30,271.7181701660156,173.0240020751953,-26.92825743900937,-0.4371061004221369,0,0
2019-09-03,270.5013732910156,171.47384643554688,-25.4694229654084,-0.3296613489900157,0,0
2019-09-04,276.28594970703125,173.9330596923828,-23.929548122957044,-0.2162478859290807,0,0
2019-09-05,282.0607604980469,176.76541137695312,-23.04349092781763,-0.1509888062945004,0,0
2019-09-06,281.38482666015625,177.73187255859375,-25.387575865290785,-0.3236332207227491,0,0
2019-09-09,273.6399230957031,173.72251892089844,-26.212172844865904,-0.384365688391566,0,0
2019-09-10,262.98822021484375,168.74673461914062,-28.275470715839276,-0.5363298288673117,0,0
2019-09-11,260.6899719238281,167.43577575683594,-28.310950973121063,-0.5389429885460653,0,0
2019-09-12,266.91864013671875,170.3064727783203,-27.037221958955627,-0.4451314562609296,0,0
2019-09-13,266.8414611816406,169.62705993652344,-25.94170686212163,-0.3644455735240646,0,0
2019-09-16,264.67822265625,168.51708984375,-26.18909210138179,-0.382665766439216,0,0
2019-09-17,266.7737731933594,168.84242248535156,-24.65507886564285,-0.2696840171111308,0,0
2019-09-18,265.6632080078125,167.73240661621094,-23.84971175319754,-0.2103678501475851,0,0
2019-09-19,266.44549560546875,168.3735809326172,-24.1741169656151,-0.2342606481601327,0,0
2019-09-20,261.8680419921875,166.555419921875,-25.61335111710798,-0.3402618144734467,0,0
2019-09-23,263.7801818847656,167.36880493164062,-25.10514665846119,-0.3028320013424093,0,0
2019-09-24,261.81976318359375,166.9573516845703,-26.35538040904669,-0.3949130818176502,0,0
2019-09-25,263.3938903808594,167.7228546142578,-26.102542238334703,-0.3762912745486977,0,0
2019-09-26,264.4948425292969,168.07684326171875,-25.61258881671546,-0.3402056702174167,0,0
2019-09-27,259.89801025390625,166.4980010986328,-27.484275643482817,-0.4780574481263894,0,0
2019-09-30,262.2543640136719,164.59385681152344,-21.841291808297967,-0.0624455288314562,0,0
2019-10-01,261.64593505859375,166.77554321289062,-26.21539975651143,-0.3846033539567286,0,0
2019-10-02,255.40756225585935,162.50787353515625,-25.087602038581593,-0.3015398209367175,0,0
2019-10-03,259.0869140625,165.416748046875,-26.429085323355423,-0.4003415292121515,0,0
2019-10-04,264.658935546875,168.39266967773438,-25.99362497055353,-0.3682693988834427,0,0
2019-10-07,262.85308837890625,167.35928344726562,-26.015805697079145,-0.3699030336043486,0,0
2019-10-08,258.2218322753906,164.98617553710938,-26.550981538959263,-0.4093193185522553,0,0
2019-10-09,263.2205810546875,167.34011840820312,-25.61523338851697,-0.3404004458173902,0,0
2019-10-10,264.7577819824219,167.34011840820312,-24.078032460782595,-0.2271839194941835,0,0
2019-10-11,266.7689514160156,169.42611694335938,-25.66738089200504,-0.3442411663730618,0,0
2019-10-14,267.2233581542969,169.7131805419922,-25.708457538681387,-0.3472665062396958,0,0
2019-10-15,269.3311462402344,171.0432891845703,-25.89649078197135,-0.3611153598635044,0,0
2019-10-16,269.0507507324219,170.20118713378906,-24.72338408125563,-0.2747147708024095,0,0
2019-10-17,267.3490295410156,170.26820373535156,-26.540778638245968,-0.4085678637773207,0,0
2019-10-18,261.6638488769531,168.1343231201172,-28.542795030114632,-0.556018556422659,0,0
2019-10-21,265.21221923828125,168.8232421875,-26.18352685065281,-0.382255879648046,0,0
2019-10-22,252.60427856445312,163.493408203125,-29.591958438627728,-0.6332905867175779,0,0
2019-10-23,252.20787048339844,163.9336395263672,-30.748223594014632,-0.7184507775811166,0,0
2019-10-24,259.84619140625,168.56491088867188,-31.10366440961053,-0.7446293816459515,0,0
2019-10-25,261.23846435546875,170.18203735351562,-32.502617162715126,-0.8476637789971333,0,0
2019-10-28,266.78826904296875,172.08627319335938,-30.23960057435778,-0.6809901369747903,0,0
2019-10-29,265.20263671875,169.97154235839844,-28.175121921876325,-0.5289390306520431,0,0
2019-10-30,267.9677429199219,171.52171325683594,-28.085673406592605,-0.5223510498601521,0,0
2019-10-31,267.6390380859375,171.1484832763672,-27.77016819454161,-0.4991137465897675,0,0
2019-11-01,269.8048095703125,173.1292266845703,-29.023239967560414,-0.5914038505151831,0,0
2019-11-04,267.1750183105469,171.23463439941406,-28.382888293722772,-0.5442412507345534,0,0
2019-11-05,260.08795166015625,168.76583862304688,-31.208713554158635,-0.7523663658126797,0,0
2019-11-06,260.9193420410156,169.14862060546875,-31.038020361150583,-0.7397946258203868,0,0
2019-11-07,263.75225830078125,170.73704528808594,-30.94678936639872,-0.7330753634699272,0,0
2019-11-08,265.7828063964844,171.2537384033203,-29.808074491417187,-0.6492077699159824,0,0
2019-11-11,267.82275390625,171.79917907714844,-28.70957965154446,-0.5683024258516519,0,0
2019-11-12,267.958251953125,171.9905548095703,-28.904403861307856,-0.5826514415691906,0,0
2019-11-13,268.8572998046875,171.67474365234375,-27.4602531756164,-0.4762881671453045,0,0
2019-11-14,270.36572265625,172.28822326660156,-27.010720957776417,-0.4431796285958112,0,0
2019-11-15,271.4775085449219,172.3074188232422,-25.932067376459884,-0.3637356148826953,0,0
2019-11-18,271.55487060546875,172.2019805908203,-25.67271466104364,-0.3446340042850521,0,0
2019-11-19,275.8574523925781,175.182861328125,-26.515253623862293,-0.4066879186050726,0,0
2019-11-20,275.9252014160156,174.11892700195312,-24.61111090991534,-0.26644572917675,0,0
2019-11-21,275.0260009765625,172.4224090576172,-22.582052741504583,-0.1170033801705115,0,0
2019-11-22,273.2082824707031,172.0198516845703,-23.704940935241893,-0.1997053213745478,0,0
2019-11-25,278.08135986328125,173.45758056640625,-21.313441758836746,-0.0235687964919744,0,0
2019-11-26,279.7926940917969,174.97198486328125,-22.216030614904867,-0.0900454509997755,0,0
2019-11-27,282.0357971191406,176.7164306640625,-22.983911614664464,-0.146600724844494,0,0
2019-11-29,282.54827880859375,176.8506622314453,-22.703119041113723,-0.1259200452916764,0,0
2019-12-02,276.9789733886719,174.24354553222656,-23.772435562196563,-0.2046763743263248,0,0
2019-12-03,277.5785217285156,174.34893798828125,-23.354798865360408,-0.1739169757156455,0,0
2019-12-04,277.3368225097656,173.10299682617188,-21.445953231331544,-0.0333284110896222,0,0
2019-12-05,280.2471008300781,174.33937072753906,-20.669706284694712,0.0238430238748015,0,0
2019-12-06,280.7788391113281,174.6077423095703,-20.601188211526107,0.0288894547574201,0,0
2019-12-09,279.4832458496094,175.3266143798828,-23.137583749974965,-0.1579188453573194,0,0
2019-12-10,279.0480651855469,174.69406127929688,-22.48095217125757,-0.1095572128112891,0,0
2019-12-11,280.4403991699219,174.45440673828125,-20.674964753398,0.0234557319147041,0,0
2019-12-12,282.52886962890625,175.05825805664062,-19.628766099883933,0.1005094047676432,0,0
2019-12-13,286.2803649902344,177.4544677734375,-20.01322565308169,0.0721935390018221,0,0
2019-12-16,287.1215515136719,178.50881958007812,-20.99189300376321,0.000113620319101,0,0
2019-12-17,286.19342041015625,177.81871032714844,-20.728867617007324,0.0194857271699661,0,0
2019-12-18,284.97503662109375,177.2244415283203,-20.921519416989952,0.0052967118041653,0,0
2019-12-19,287.6726379394531,178.79635620117188,-20.937106418844223,0.0041487121029584,0,0
2019-12-20,288.67816162109375,180.1957244873047,-22.346949013240305,-0.0996877339466002,0,0
2019-12-23,287.42120361328125,179.31390380859375,-22.08184885382343,-0.0801628178244489,0,0
2019-12-24,287.624267578125,179.7836151123047,-22.68952560227109,-0.1249188736824332,0,0
2019-12-26,289.287353515625,181.3075714111328,-23.656849891170737,-0.1961633634829289,0,0
2019-12-27,290.7763671875,181.5280303955078,-22.548357345424904,-0.1145216774676329,0,0
2019-12-30,287.8563232421875,180.03282165527344,-22.88761051350906,-0.1395080436229285,0,0
2019-12-31,288.697509765625,180.09988403320312,-22.16217636751736,-0.0860790268928435,0,0
2020-01-02,293.3385009765625,183.1862030029297,-22.848296561377257,-0.1366125281336423,0,0
2020-01-03,290.4765625,181.72930908203125,-23.195577188985908,-0.1621901254456243,0,0
2020-01-06,291.2500915527344,181.33636474609375,-21.743810315094436,-0.0552659104470401,0,0
2020-01-07,290.263916015625,180.8571014404297,-21.9027579970965,-0.0669725807324415,0,0
2020-01-08,295.3853454589844,183.9530487060547,-22.125058786786667,-0.0833452765547897,0,0
2020-01-09,299.258056640625,185.227783203125,-20.452590918958037,0.0398338075626099,0,0
2020-01-10,301.2621154785156,185.72621154785156,-19.30883956895559,0.1240723429996189,0,0
2020-01-13,305.1734924316406,187.2214508056641,-17.978306067633525,0.2220675877711391,0,0
2020-01-14,300.7490539550781,187.91159057617188,-23.59395370904201,-0.1915309910122063,0,0
2020-01-15,304.2440490722656,191.5059051513672,-26.30289096364328,-0.3910471768666531,0,0
2020-01-16,310.10137939453125,192.60818481445312,-22.34813993473614,-0.0997754466147682,0,0
2020-01-17,313.3544006347656,196.20248413085935,-25.299024729003236,-0.3171113328734975,0,0
2020-01-21,311.67950439453125,198.6849670410156,-31.258786905851935,-0.7560543228245397,0,0
2020-01-22,313.9837341308594,199.2696228027344,-29.963696667638885,-0.6606695130705657,0,0
2020-01-23,314.6324157714844,197.94692993164065,-27.031993619387947,-0.4447463833445587,0,0
2020-01-24,313.3641357421875,196.4900360107422,-25.78561579973092,-0.352949296391301,0,0
2020-01-27,305.71563720703125,193.31744384765625,-27.958091908001336,-0.5129545332220171,0,0
2020-01-28,310.0723571777344,194.42930603027344,-25.52049104704713,-0.3334225689481956,0,0
2020-01-29,310.1208801269531,196.35585021972656,-28.797261310924625,-0.5747602757775612,0,0
2020-01-30,314.12896728515625,199.56678771972656,-30.33138218245637,-0.6877499525992805,0,0
2020-01-31,305.8802490234375,190.7103729248047,-23.293570204617765,-0.1694074180152601,0,0
2020-02-03,314.18707275390625,192.47398376464844,-18.03081013403323,0.2182006059678046,0,0
2020-02-04,318.6405334472656,195.1097869873047,-18.12685243953524,0.2111269853286108,0,0
2020-02-05,317.8660583496094,194.3909454345703,-17.66057793503586,0.2454686115663074,0,0
2020-02-06,318.8148193359375,194.6114196777344,-17.092364412124198,0.2873181577858414,0,0
2020-02-07,316.5881042480469,194.3238983154297,-18.822805996439797,0.1598692461655563,0,0
2020-02-10,319.7636413574219,197.43894958496097,-21.02397340374631,-0.0022491361583484,0,0
2020-02-11,320.3833312988281,195.4740295410156,-17.012751971820194,0.2931817009184997,0,0
2020-02-12,323.5201110839844,198.8287353515625,-19.666330136830027,0.0977427724419774,0,0
2020-02-13,325.1466369628906,199.07830810546875,-18.470576928118135,0.1858113015377275,0,0
2020-02-14,330.09393310546875,201.8523406982422,-18.31137326956224,0.1975368247757404,0,0
2020-02-18,330.37469482421875,202.72586059570312,-19.538342233779815,0.1071692212121412,0,0
2020-02-19,333.5889892578125,204.7511749267578,-19.819822273625164,0.0864379090162934,0,0
2020-02-20,333.482421875,202.9658203125,-16.844795362228012,0.3055518885549826,0,0
2020-02-21,328.8837585449219,200.43177795410156,-17.069599062087832,0.2889948506664838,0,0
2020-02-24,314.332275390625,190.81375122070312,-15.019978958521392,0.4399516086421734,0,0
2020-02-25,293.2457275390625,180.84071350097656,-18.892660227156853,0.1547244058209559,0,0
2020-02-26,288.55029296875,179.69847106933594,-21.616538148813788,-0.045892176471247,0,0
2020-02-27,276.7193603515625,172.78732299804688,-21.518549590990915,-0.0386752122241089,0,0
2020-02-28,281.0083312988281,174.4670867919922,-20.128918910193136,0.0636726043257803,0,0
2020-03-02,296.9732360839844,184.6129913330078,-21.67625583517304,-0.0502904492589285,0,0
2020-03-03,282.7025451660156,178.27780151367188,-25.012152822516157,-0.2959829038137701,0,0
2020-03-04,292.73260498046875,186.49435424804688,-29.164195444249685,-0.6017853752391575,0,0
2020-03-05,281.4729309082031,179.45846557617188,-28.2796410182695,-0.5366369761935648,0,0
2020-03-06,277.8713684082031,176.96275329589844,-27.573503153612933,-0.48462915164747,0,0
2020-03-09,253.66741943359375,164.26361083984375,-29.858218480512505,-0.6529009294496082,0,0
2020-03-10,271.636474609375,175.27342224121094,-30.892543206870016,-0.729080074605988,0,0
2020-03-11,261.17071533203125,166.01058959960938,-25.370278598861148,-0.3223592581686562,0,0
2020-03-12,233.8105010986328,153.656982421875,-31.4076670542338,-0.7670195082691784,0,0
2020-03-13,261.4127502441406,168.7750701904297,-29.8998490289581,-0.6559670647861819,0,0
2020-03-16,228.1467132568359,145.91078186035156,-23.70119933919972,-0.1994297487417468,0,0
