date,KO,PEP,spread,zscore_full,signal,position
2020-06-01,39.709861755371094,112.59562683105467,5.392202193794887,-0.8040619480900236,0,0
2020-06-02,39.633792877197266,112.29082489013672,5.409032920486041,-0.8013304090229315,0,0
2020-06-03,40.47886276245117,112.45169067382812,6.205073040062537,-0.6721372538195529,0,0
2020-06-04,40.49576187133789,111.40477752685548,6.541057445416882,-0.6176087390382228,0,0
2020-06-05,41.484500885009766,113.00030517578124,7.043500710151072,-0.5360648204776475,0,0
2020-06-08,42.12674331665039,112.80406951904295,7.745553177503751,-0.4221253705114028,0,0
2020-06-09,41.40843200683594,113.4525146484375,6.8296043588336985,-0.5707790815225349,0,0
2020-06-10,41.08732604980469,114.44226837158205,6.206834542586655,-0.6718513711568668,0,0
2020-06-11,38.4844970703125,109.07549285888672,5.239727839097512,-0.8288077397737806,0,0
2020-06-12,38.88529586791992,110.06523895263672,5.3388651028278105,-0.8127182794757737,0,0
2020-06-15,39.482208251953125,111.32801818847656,5.550899058305319,-0.7783062755519443,0,0
2020-06-16,39.88299560546875,112.34334564208984,5.64222801741186,-0.7634840623264455,0,0
2020-06-17,39.72099304199219,112.4201202392578,5.456825570984783,-0.7935739113771222,0,0
2020-06-18,40.07062530517578,113.29039001464844,5.541211103730099,-0.7798785799977372,0,0
2020-06-19,39.243438720703125,112.01058197021484,5.104093103705566,-0.8508205491655779,0,0
2020-06-22,39.004676818847656,111.81434631347656,4.925141237562151,-0.8798635027153313,0,0
2020-06-23,38.919395446777344,112.07884216308594,4.759245024775481,-0.9067875918901376,0,0
2020-06-24,38.0751838684082,110.54303741455078,4.383126444301929,-0.9678296737488328,0,0
2020-06-25,38.3139533996582,112.12149810791016,4.140802009199973,-1.007157664366132,0,0
2020-06-26,37.15422058105469,110.0054931640625,3.6259995430206615,-1.090707416792642,0,0
2020-06-29,37.8278923034668,111.8399429321289,3.740555210972012,-1.072115629990566,0,0
2020-06-30,38.10076141357422,112.8467254638672,3.706570305971205,-1.0776312026336596,0,0
2020-07-01,38.22014999389648,112.93204498291016,3.799954624042087,-1.06247541537948,0,0
2020-07-02,38.27131652832031,113.35013580322266,3.7236925998165376,-1.0748523437397453,0,0
2020-07-06,38.56977462768555,113.73407745361328,3.905130356381207,-1.0454059431537008,0,0
2020-07-07,38.55271911621094,113.96446990966795,3.817854268007075,-1.0595703966197672,0,0
2020-07-08,38.433326721191406,114.5190200805664,3.529442307038842,-1.10637815205765,0,0
2020-07-09,37.44414520263672,113.23067474365234,2.932931426894477,-1.2031887534630097,0,0
2020-07-10,38.501564025878906,114.72381591796876,3.535260546036092,-1.1054338822459953,0,0
2020-07-13,38.58683776855469,115.10773468017578,3.503520921927297,-1.1105850575231484,0,0
2020-07-14,39.11552810668945,115.62824249267578,3.8735673552209064,-1.0505284534484791,0,0
2020-07-15,39.5674934387207,114.06683349609376,4.801429521695688,-0.8999412682894022,0,0
2020-07-16,39.354305267333984,114.2289581298828,4.53882790375242,-0.942560139812677,0,0
2020-07-17,39.92564392089844,114.89445495605467,4.907331916552863,-0.8827538625309194,0,0
2020-07-20,39.32872009277344,113.57196807861328,4.713484617348328,-0.9142142670959692,0,0
2020-07-21,40.24967956542969,114.69821166992188,5.291179922134823,-0.8204573353332194,0,0
2020-07-22,41.341209411621094,116.0462875366211,5.97183405353514,-0.7099907235692231,0,0
2020-07-23,41.170658111572266,116.95923614501952,5.523028078575699,-0.7828295900449307,0,0
2020-07-24,41.349727630615234,116.08894348144533,5.967351304072913,-0.7107182504020659,0,0
2020-07-27,41.341209411621094,117.46266174316406,5.540141907046433,-0.7800521050371151,0,0
